Unnamed: 0;Provincia;Edad;Ambos_sexos;Hombres;Mujeres
12708;Melilla;79;291;0;0
12709;Melilla;79;0;124;0
12710;Melilla;79;0;0;167
12711;Nacional;80;303755;0;0
12712;Nacional;80;0;129367;0
12713;Nacional;80;0;0;174387
12714;Albacete;80;2853;0;0
12715;Albacete;80;0;1285;0
12716;Albacete;80;0;0;1568
12717;Alicante;80;12869;0;0
12718;Alicante;80;0;5833;0
12719;Alicante;80;0;0;7036
12720;Almeria;80;3675;0;0
12721;Almeria;80;0;1619;0
12722;Almeria;80;0;0;2056
12723;Alava;80;2010;0;0
12724;Alava;80;0;887;0
12725;Alava;80;0;0;1123
12726;Asturias;80;8135;0;0
12727;Asturias;80;0;3328;0
12728;Asturias;80;0;0;4807
12729;Avila;80;1390;0;0
12730;Avila;80;0;644;0
12731;Avila;80;0;0;746
12732;Badajoz;80;4519;0;0
12733;Badajoz;80;0;1958;0
12734;Badajoz;80;0;0;2562
12735;Balears_Illes;80;5764;0;0
12736;Balears_Illes;80;0;2547;0
12737;Balears_Illes;80;0;0;3217
12738;Barcelona;80;36833;0;0
12739;Barcelona;80;0;15604;0
12740;Barcelona;80;0;0;21229
12741;Bizkaia;80;8622;0;0
12742;Bizkaia;80;0;3524;0
12743;Bizkaia;80;0;0;5098
12744;Burgos;80;2571;0;0
12745;Burgos;80;0;1135;0
12746;Burgos;80;0;0;1437
12747;Caceres;80;3029;0;0
12748;Caceres;80;0;1314;0
12749;Caceres;80;0;0;1715
12750;Cadiz;80;6445;0;0
12751;Cadiz;80;0;2727;0
12752;Cadiz;80;0;0;3718
12753;Cantabria;80;4007;0;0
12754;Cantabria;80;0;1644;0
12755;Cantabria;80;0;0;2363
12756;Castellon;80;3939;0;0
12757;Castellon;80;0;1706;0
12758;Castellon;80;0;0;2233
12759;Ciudad_Real;80;3879;0;0
12760;Ciudad_Real;80;0;1634;0
12761;Ciudad_Real;80;0;0;2244
12762;Cordoba;80;5156;0;0
12763;Cordoba;80;0;2204;0
12764;Cordoba;80;0;0;2952
12765;Coru?a;80;9269;0;0
12766;Coru?a;80;0;3866;0
12767;Coru?a;80;0;0;5403
12768;Cuenca;80;1891;0;0
12769;Cuenca;80;0;819;0
12770;Cuenca;80;0;0;1072
12771;Gipuzkoa;80;5129;0;0
12772;Gipuzkoa;80;0;2155;0
12773;Gipuzkoa;80;0;0;2974
12774;Girona;80;4607;0;0
12775;Girona;80;0;2053;0
12776;Girona;80;0;0;2554
12777;Granada;80;5781;0;0
12778;Granada;80;0;2401;0
12779;Granada;80;0;0;3380
12780;Guadalajara;80;1352;0;0
12781;Guadalajara;80;0;587;0
12782;Guadalajara;80;0;0;765
12783;Huelva;80;2672;0;0
12784;Huelva;80;0;1114;0
12785;Huelva;80;0;0;1558
12786;Huesca;80;1816;0;0
12787;Huesca;80;0;835;0
12788;Huesca;80;0;0;980
12789;Jaen;80;5105;0;0
12790;Jaen;80;0;2183;0
12791;Jaen;80;0;0;2922
12792;Leon;80;4287;0;0
12793;Leon;80;0;1841;0
12794;Leon;80;0;0;2446
12795;Lleida;80;2819;0;0
12796;Lleida;80;0;1242;0
12797;Lleida;80;0;0;1577
12798;Lugo;80;3546;0;0
12799;Lugo;80;0;1515;0
12800;Lugo;80;0;0;2031
12801;Madrid;80;37802;0;0
12802;Madrid;80;0;15466;0
12803;Madrid;80;0;0;22336
12804;Malaga;80;10051;0;0
12805;Malaga;80;0;4352;0
12806;Malaga;80;0;0;5699
12807;Murcia;80;8309;0;0
12808;Murcia;80;0;3644;0
12809;Murcia;80;0;0;4665
12810;Navarra;80;3861;0;0
12811;Navarra;80;0;1691;0
12812;Navarra;80;0;0;2171
12813;Ourense;80;3379;0;0
12814;Ourense;80;0;1449;0
12815;Ourense;80;0;0;1931
12816;Palencia;80;1240;0;0
12817;Palencia;80;0;528;0
12818;Palencia;80;0;0;712
12819;Palmas;80;5202;0;0
12820;Palmas;80;0;2231;0
12821;Palmas;80;0;0;2971
12822;Pontevedra;80;6957;0;0
12823;Pontevedra;80;0;2886;0
12824;Pontevedra;80;0;0;4071
12825;Rioja;80;1996;0;0
12826;Rioja;80;0;844;0
12827;Rioja;80;0;0;1152
12828;Salamanca;80;3045;0;0
12829;Salamanca;80;0;1333;0
12830;Salamanca;80;0;0;1713
12831;Santa_Cruz_de_Tenerife;80;5783;0;0
12832;Santa_Cruz_de_Tenerife;80;0;2551;0
12833;Santa_Cruz_de_Tenerife;80;0;0;3232
12834;Segovia;80;1199;0;0
12835;Segovia;80;0;517;0
12836;Segovia;80;0;0;682
12837;Sevilla;80;9729;0;0
12838;Sevilla;80;0;3990;0
12839;Sevilla;80;0;0;5739
12840;Soria;80;750;0;0
12841;Soria;80;0;335;0
12842;Soria;80;0;0;415
12843;Tarragona;80;5083;0;0
12844;Tarragona;80;0;2273;0
12845;Tarragona;80;0;0;2810
12846;Teruel;80;1228;0;0
12847;Teruel;80;0;546;0
12848;Teruel;80;0;0;682
12849;Toledo;80;4469;0;0
12850;Toledo;80;0;1967;0
12851;Toledo;80;0;0;2502
12852;Valencia;80;17264;0;0
12853;Valencia;80;0;7280;0
12854;Valencia;80;0;0;9984
12855;Valladolid;80;3543;0;0
12856;Valladolid;80;0;1537;0
12857;Valladolid;80;0;0;2006
12858;Zamora;80;1976;0;0
12859;Zamora;80;0;849;0
12860;Zamora;80;0;0;1127
12861;Zaragoza;80;6315;0;0
12862;Zaragoza;80;0;2631;0
12863;Zaragoza;80;0;0;3684
12864;Ceuta;80;294;0;0
12865;Ceuta;80;0;144;0
12866;Ceuta;80;0;0;151
12867;Melilla;80;309;0;0
12868;Melilla;80;0;123;0
12869;Melilla;80;0;0;186
12870;Nacional;81;322462;0;0
12871;Nacional;81;0;133736;0
12872;Nacional;81;0;0;188726
12873;Albacete;81;2857;0;0
12874;Albacete;81;0;1230;0
12875;Albacete;81;0;0;1627
12876;Alicante;81;11720;0;0
12877;Alicante;81;0;5250;0
12878;Alicante;81;0;0;6470
12879;Almeria;81;3626;0;0
12880;Almeria;81;0;1588;0
12881;Almeria;81;0;0;2038
12882;Alava;81;2412;0;0
12883;Alava;81;0;1034;0
12884;Alava;81;0;0;1377
12885;Asturias;81;9609;0;0
12886;Asturias;81;0;3834;0
12887;Asturias;81;0;0;5775
12888;Avila;81;1690;0;0
12889;Avila;81;0;755;0
12890;Avila;81;0;0;935
12891;Badajoz;81;5391;0;0
12892;Badajoz;81;0;2216;0
12893;Badajoz;81;0;0;3174
12894;Balears_Illes;81;5828;0;0
12895;Balears_Illes;81;0;2510;0
12896;Balears_Illes;81;0;0;3317
12897;Barcelona;81;37758;0;0
12898;Barcelona;81;0;15332;0
12899;Barcelona;81;0;0;22426
12900;Bizkaia;81;9556;0;0
12901;Bizkaia;81;0;3696;0
12902;Bizkaia;81;0;0;5860
12903;Burgos;81;3113;0;0
12904;Burgos;81;0;1323;0
12905;Burgos;81;0;0;1790
12906;Caceres;81;3749;0;0
12907;Caceres;81;0;1609;0
12908;Caceres;81;0;0;2140
12909;Cadiz;81;6608;0;0
12910;Cadiz;81;0;2690;0
12911;Cadiz;81;0;0;3919
12912;Cantabria;81;4402;0;0
12913;Cantabria;81;0;1819;0
12914;Cantabria;81;0;0;2583
12915;Castellon;81;3766;0;0
12916;Castellon;81;0;1633;0
12917;Castellon;81;0;0;2132
12918;Ciudad_Real;81;3854;0;0
12919;Ciudad_Real;81;0;1526;0
12920;Ciudad_Real;81;0;0;2328
12921;Cordoba;81;5683;0;0
12922;Cordoba;81;0;2305;0
12923;Cordoba;81;0;0;3378
12924;Coru?a;81;10595;0;0
12925;Coru?a;81;0;4344;0
12926;Coru?a;81;0;0;6251
12927;Cuenca;81;1989;0;0
12928;Cuenca;81;0;887;0
12929;Cuenca;81;0;0;1102
12930;Gipuzkoa;81;5528;0;0
12931;Gipuzkoa;81;0;2247;0
12932;Gipuzkoa;81;0;0;3281
12933;Girona;81;4787;0;0
12934;Girona;81;0;2100;0
12935;Girona;81;0;0;2687
12936;Granada;81;6122;0;0
12937;Granada;81;0;2509;0
12938;Granada;81;0;0;3613
12939;Guadalajara;81;1415;0;0
12940;Guadalajara;81;0;620;0
12941;Guadalajara;81;0;0;795
12942;Huelva;81;3157;0;0
12943;Huelva;81;0;1293;0
12944;Huelva;81;0;0;1864
12945;Huesca;81;1884;0;0
12946;Huesca;81;0;826;0
12947;Huesca;81;0;0;1057
12948;Jaen;81;4867;0;0
12949;Jaen;81;0;2011;0
12950;Jaen;81;0;0;2856
12951;Leon;81;5230;0;0
12952;Leon;81;0;2132;0
12953;Leon;81;0;0;3098
12954;Lleida;81;3171;0;0
12955;Lleida;81;0;1362;0
12956;Lleida;81;0;0;1809
12957;Lugo;81;4127;0;0
12958;Lugo;81;0;1809;0
12959;Lugo;81;0;0;2318
12960;Madrid;81;39488;0;0
12961;Madrid;81;0;15737;0
12962;Madrid;81;0;0;23751
12963;Malaga;81;9584;0;0
12964;Malaga;81;0;4143;0
12965;Malaga;81;0;0;5441
12966;Murcia;81;8169;0;0
12967;Murcia;81;0;3473;0
12968;Murcia;81;0;0;4696
12969;Navarra;81;4349;0;0
12970;Navarra;81;0;1906;0
12971;Navarra;81;0;0;2443
12972;Ourense;81;4061;0;0
12973;Ourense;81;0;1762;0
12974;Ourense;81;0;0;2299
12975;Palencia;81;1514;0;0
12976;Palencia;81;0;638;0
12977;Palencia;81;0;0;876
12978;Palmas;81;5532;0;0
12979;Palmas;81;0;2347;0
12980;Palmas;81;0;0;3186
12981;Pontevedra;81;7713;0;0
12982;Pontevedra;81;0;3097;0
12983;Pontevedra;81;0;0;4616
12984;Rioja;81;2408;0;0
12985;Rioja;81;0;1041;0
12986;Rioja;81;0;0;1367
12987;Salamanca;81;3530;0;0
12988;Salamanca;81;0;1532;0
12989;Salamanca;81;0;0;1998
12990;Santa_Cruz_de_Tenerife;81;6075;0;0
12991;Santa_Cruz_de_Tenerife;81;0;2543;0
12992;Santa_Cruz_de_Tenerife;81;0;0;3533
12993;Segovia;81;1446;0;0
12994;Segovia;81;0;620;0
12995;Segovia;81;0;0;826
12996;Sevilla;81;11097;0;0
12997;Sevilla;81;0;4287;0
12998;Sevilla;81;0;0;6810
12999;Soria;81;892;0;0
13000;Soria;81;0;391;0
13001;Soria;81;0;0;500
13002;Tarragona;81;5186;0;0
13003;Tarragona;81;0;2241;0
13004;Tarragona;81;0;0;2945
13005;Teruel;81;1293;0;0
13006;Teruel;81;0;569;0
13007;Teruel;81;0;0;725
13008;Toledo;81;4607;0;0
13009;Toledo;81;0;1962;0
13010;Toledo;81;0;0;2645
13011;Valencia;81;16183;0;0
13012;Valencia;81;0;6742;0
13013;Valencia;81;0;0;9442
13014;Valladolid;81;4214;0;0
13015;Valladolid;81;0;1804;0
13016;Valladolid;81;0;0;2410
13017;Zamora;81;2439;0;0
13018;Zamora;81;0;1027;0
13019;Zamora;81;0;0;1411
13020;Zaragoza;81;7476;0;0
13021;Zaragoza;81;0;3115;0
13022;Zaragoza;81;0;0;4360
13023;Ceuta;81;374;0;0
13024;Ceuta;81;0;148;0
13025;Ceuta;81;0;0;226
13026;Melilla;81;341;0;0
13027;Melilla;81;0;122;0
13028;Melilla;81;0;0;219
13029;Nacional;82;301758;0;0
13030;Nacional;82;0;124598;0
13031;Nacional;82;0;0;177160
13032;Albacete;82;2798;0;0
13033;Albacete;82;0;1225;0
13034;Albacete;82;0;0;1573
13035;Alicante;82;11447;0;0
13036;Alicante;82;0;5085;0
13037;Alicante;82;0;0;6362
13038;Almeria;82;3418;0;0
13039;Almeria;82;0;1425;0
13040;Almeria;82;0;0;1993
13041;Alava;82;2152;0;0
13042;Alava;82;0;950;0
13043;Alava;82;0;0;1201
13044;Asturias;82;9067;0;0
13045;Asturias;82;0;3628;0
13046;Asturias;82;0;0;5440
13047;Avila;82;1495;0;0
13048;Avila;82;0;698;0
13049;Avila;82;0;0;797
13050;Badajoz;82;5075;0;0
13051;Badajoz;82;0;2100;0
13052;Badajoz;82;0;0;2975
13053;Balears_Illes;82;5615;0;0
13054;Balears_Illes;82;0;2338;0
13055;Balears_Illes;82;0;0;3277
13056;Barcelona;82;35108;0;0
13057;Barcelona;82;0;14267;0
13058;Barcelona;82;0;0;20841
13059;Bizkaia;82;8885;0;0
13060;Bizkaia;82;0;3635;0
13061;Bizkaia;82;0;0;5250
13062;Burgos;82;2813;0;0
13063;Burgos;82;0;1175;0
13064;Burgos;82;0;0;1637
13065;Caceres;82;3633;0;0
13066;Caceres;82;0;1474;0
13067;Caceres;82;0;0;2159
13068;Cadiz;82;6098;0;0
13069;Cadiz;82;0;2429;0
13070;Cadiz;82;0;0;3669
13071;Cantabria;82;4201;0;0
13072;Cantabria;82;0;1746;0
13073;Cantabria;82;0;0;2455
13074;Castellon;82;3627;0;0
13075;Castellon;82;0;1560;0
13076;Castellon;82;0;0;2067
13077;Ciudad_Real;82;3687;0;0
13078;Ciudad_Real;82;0;1473;0
13079;Ciudad_Real;82;0;0;2214
13080;Cordoba;82;5410;0;0
13081;Cordoba;82;0;2192;0
13082;Cordoba;82;0;0;3217
13083;Coru?a;82;10036;0;0
13084;Coru?a;82;0;4056;0
13085;Coru?a;82;0;0;5980
13086;Cuenca;82;1811;0;0
13087;Cuenca;82;0;777;0
13088;Cuenca;82;0;0;1033
13089;Gipuzkoa;82;5220;0;0
13090;Gipuzkoa;82;0;2116;0
13091;Gipuzkoa;82;0;0;3104
13092;Girona;82;4417;0;0
13093;Girona;82;0;1845;0
13094;Girona;82;0;0;2572
13095;Granada;82;5696;0;0
13096;Granada;82;0;2385;0
13097;Granada;82;0;0;3311
13098;Guadalajara;82;1411;0;0
13099;Guadalajara;82;0;625;0
13100;Guadalajara;82;0;0;786
13101;Huelva;82;2877;0;0
13102;Huelva;82;0;1107;0
13103;Huelva;82;0;0;1770
13104;Huesca;82;1849;0;0
13105;Huesca;82;0;867;0
13106;Huesca;82;0;0;982
13107;Jaen;82;4633;0;0
13108;Jaen;82;0;1910;0
13109;Jaen;82;0;0;2723
13110;Leon;82;4931;0;0
13111;Leon;82;0;1963;0
13112;Leon;82;0;0;2968
13113;Lleida;82;2921;0;0
13114;Lleida;82;0;1239;0
13115;Lleida;82;0;0;1682
13116;Lugo;82;3916;0;0
13117;Lugo;82;0;1647;0
13118;Lugo;82;0;0;2269
13119;Madrid;82;36092;0;0
13120;Madrid;82;0;14405;0
13121;Madrid;82;0;0;21688
13122;Malaga;82;8604;0;0
13123;Malaga;82;0;3660;0
13124;Malaga;82;0;0;4944
13125;Murcia;82;7674;0;0
13126;Murcia;82;0;3222;0
13127;Murcia;82;0;0;4453
13128;Navarra;82;4320;0;0
13129;Navarra;82;0;1835;0
13130;Navarra;82;0;0;2484
13131;Ourense;82;3872;0;0
13132;Ourense;82;0;1660;0
13133;Ourense;82;0;0;2212
13134;Palencia;82;1435;0;0
13135;Palencia;82;0;593;0
13136;Palencia;82;0;0;842
13137;Palmas;82;5045;0;0
13138;Palmas;82;0;2221;0
13139;Palmas;82;0;0;2824
13140;Pontevedra;82;7332;0;0
13141;Pontevedra;82;0;2952;0
13142;Pontevedra;82;0;0;4379
13143;Rioja;82;2263;0;0
13144;Rioja;82;0;929;0
13145;Rioja;82;0;0;1333
13146;Salamanca;82;3379;0;0
13147;Salamanca;82;0;1486;0
13148;Salamanca;82;0;0;1893
13149;Santa_Cruz_de_Tenerife;82;5739;0;0
13150;Santa_Cruz_de_Tenerife;82;0;2432;0
13151;Santa_Cruz_de_Tenerife;82;0;0;3307
13152;Segovia;82;1307;0;0
13153;Segovia;82;0;565;0
13154;Segovia;82;0;0;742
13155;Sevilla;82;10140;0;0
13156;Sevilla;82;0;3888;0
13157;Sevilla;82;0;0;6251
13158;Soria;82;881;0;0
13159;Soria;82;0;390;0
13160;Soria;82;0;0;491
13161;Tarragona;82;4897;0;0
13162;Tarragona;82;0;2127;0
13163;Tarragona;82;0;0;2770
13164;Teruel;82;1359;0;0
13165;Teruel;82;0;577;0
13166;Teruel;82;0;0;782
13167;Toledo;82;4280;0;0
13168;Toledo;82;0;1846;0
13169;Toledo;82;0;0;2434
13170;Valencia;82;15537;0;0
13171;Valencia;82;0;6336;0
13172;Valencia;82;0;0;9201
13173;Valladolid;82;3674;0;0
13174;Valladolid;82;0;1548;0
13175;Valladolid;82;0;0;2126
13176;Zamora;82;2099;0;0
13177;Zamora;82;0;884;0
13178;Zamora;82;0;0;1215
13179;Zaragoza;82;6959;0;0
13180;Zaragoza;82;0;2853;0
13181;Zaragoza;82;0;0;4107
13182;Ceuta;82;326;0;0
13183;Ceuta;82;0;133;0
13184;Ceuta;82;0;0;193
13185;Melilla;82;293;0;0
13186;Melilla;82;0;117;0
13187;Melilla;82;0;0;176
13188;Nacional;83;286509;0;0
13189;Nacional;83;0;116010;0
13190;Nacional;83;0;0;170499
13191;Albacete;83;2480;0;0
13192;Albacete;83;0;1051;0
13193;Albacete;83;0;0;1429
13194;Alicante;83;10698;0;0
13195;Alicante;83;0;4634;0
13196;Alicante;83;0;0;6064
13197;Almeria;83;3176;0;0
13198;Almeria;83;0;1329;0
13199;Almeria;83;0;0;1847
13200;Alava;83;2065;0;0
13201;Alava;83;0;876;0
13202;Alava;83;0;0;1188
13203;Asturias;83;9037;0;0
13204;Asturias;83;0;3552;0
13205;Asturias;83;0;0;5485
13206;Avila;83;1584;0;0
13207;Avila;83;0;694;0
13208;Avila;83;0;0;890
13209;Badajoz;83;4511;0;0
13210;Badajoz;83;0;1822;0
13211;Badajoz;83;0;0;2689
13212;Balears_Illes;83;5093;0;0
13213;Balears_Illes;83;0;2216;0
13214;Balears_Illes;83;0;0;2877
13215;Barcelona;83;32997;0;0
13216;Barcelona;83;0;13232;0
13217;Barcelona;83;0;0;19766
13218;Bizkaia;83;8813;0;0
13219;Bizkaia;83;0;3501;0
13220;Bizkaia;83;0;0;5312
13221;Burgos;83;2834;0;0
13222;Burgos;83;0;1145;0
13223;Burgos;83;0;0;1688
13224;Caceres;83;3368;0;0
13225;Caceres;83;0;1385;0
13226;Caceres;83;0;0;1983
13227;Cadiz;83;5608;0;0
13228;Cadiz;83;0;2316;0
13229;Cadiz;83;0;0;3292
13230;Cantabria;83;4107;0;0
13231;Cantabria;83;0;1667;0
13232;Cantabria;83;0;0;2440
13233;Castellon;83;3472;0;0
13234;Castellon;83;0;1438;0
13235;Castellon;83;0;0;2034
13236;Ciudad_Real;83;3488;0;0
13237;Ciudad_Real;83;0;1423;0
13238;Ciudad_Real;83;0;0;2066
13239;Cordoba;83;4911;0;0
13240;Cordoba;83;0;1904;0
13241;Cordoba;83;0;0;3007
13242;Coru?a;83;9685;0;0
13243;Coru?a;83;0;3712;0
13244;Coru?a;83;0;0;5973
13245;Cuenca;83;1779;0;0
13246;Cuenca;83;0;761;0
13247;Cuenca;83;0;0;1018
13248;Gipuzkoa;83;5120;0;0
13249;Gipuzkoa;83;0;1982;0
13250;Gipuzkoa;83;0;0;3138
13251;Girona;83;4229;0;0
13252;Girona;83;0;1725;0
13253;Girona;83;0;0;2504
13254;Granada;83;5296;0;0
13255;Granada;83;0;2123;0
13256;Granada;83;0;0;3173
13257;Guadalajara;83;1340;0;0
13258;Guadalajara;83;0;586;0
13259;Guadalajara;83;0;0;754
13260;Huelva;83;2589;0;0
13261;Huelva;83;0;1026;0
13262;Huelva;83;0;0;1563
13263;Huesca;83;1788;0;0
13264;Huesca;83;0;798;0
13265;Huesca;83;0;0;990
13266;Jaen;83;4479;0;0
13267;Jaen;83;0;1826;0
13268;Jaen;83;0;0;2653
13269;Leon;83;4827;0;0
13270;Leon;83;0;2000;0
13271;Leon;83;0;0;2827
13272;Lleida;83;2995;0;0
13273;Lleida;83;0;1221;0
13274;Lleida;83;0;0;1774
13275;Lugo;83;3819;0;0
13276;Lugo;83;0;1566;0
13277;Lugo;83;0;0;2253
13278;Madrid;83;34941;0;0
13279;Madrid;83;0;13737;0
13280;Madrid;83;0;0;21204
13281;Malaga;83;7628;0;0
13282;Malaga;83;0;3082;0
13283;Malaga;83;0;0;4546
13284;Murcia;83;7350;0;0
13285;Murcia;83;0;3065;0
13286;Murcia;83;0;0;4285
13287;Navarra;83;3919;0;0
13288;Navarra;83;0;1631;0
13289;Navarra;83;0;0;2288
13290;Ourense;83;3764;0;0
13291;Ourense;83;0;1566;0
13292;Ourense;83;0;0;2199
13293;Palencia;83;1413;0;0
13294;Palencia;83;0;550;0
13295;Palencia;83;0;0;863
13296;Palmas;83;4679;0;0
13297;Palmas;83;0;1958;0
13298;Palmas;83;0;0;2721
13299;Pontevedra;83;7026;0;0
13300;Pontevedra;83;0;2697;0
13301;Pontevedra;83;0;0;4329
13302;Rioja;83;2253;0;0
13303;Rioja;83;0;944;0
13304;Rioja;83;0;0;1309
13305;Salamanca;83;3052;0;0
13306;Salamanca;83;0;1251;0
13307;Salamanca;83;0;0;1801
13308;Santa_Cruz_de_Tenerife;83;5352;0;0
13309;Santa_Cruz_de_Tenerife;83;0;2200;0
13310;Santa_Cruz_de_Tenerife;83;0;0;3152
13311;Segovia;83;1295;0;0
13312;Segovia;83;0;569;0
13313;Segovia;83;0;0;725
13314;Sevilla;83;8997;0;0
13315;Sevilla;83;0;3341;0
13316;Sevilla;83;0;0;5657
13317;Soria;83;845;0;0
13318;Soria;83;0;332;0
13319;Soria;83;0;0;513
13320;Tarragona;83;4553;0;0
13321;Tarragona;83;0;1943;0
13322;Tarragona;83;0;0;2611
13323;Teruel;83;1225;0;0
13324;Teruel;83;0;555;0
13325;Teruel;83;0;0;670
13326;Toledo;83;4205;0;0
13327;Toledo;83;0;1844;0
13328;Toledo;83;0;0;2361
13329;Valencia;83;14858;0;0
13330;Valencia;83;0;5928;0
13331;Valencia;83;0;0;8931
13332;Valladolid;83;3583;0;0
13333;Valladolid;83;0;1477;0
13334;Valladolid;83;0;0;2106
13335;Zamora;83;2079;0;0
13336;Zamora;83;0;931;0
13337;Zamora;83;0;0;1148
13338;Zaragoza;83;6770;0;0
13339;Zaragoza;83;0;2709;0
13340;Zaragoza;83;0;0;4061
13341;Ceuta;83;279;0;0
13342;Ceuta;83;0;100;0
13343;Ceuta;83;0;0;179
13344;Melilla;83;251;0;0
13345;Melilla;83;0;90;0
13346;Melilla;83;0;0;161
13347;Nacional;84;278705;0;0
13348;Nacional;84;0;110483;0
13349;Nacional;84;0;0;168222
13350;Albacete;84;2550;0;0
13351;Albacete;84;0;1046;0
13352;Albacete;84;0;0;1504
13353;Alicante;84;10243;0;0
13354;Alicante;84;0;4311;0
13355;Alicante;84;0;0;5932
13356;Almeria;84;2880;0;0
13357;Almeria;84;0;1211;0
13358;Almeria;84;0;0;1669
13359;Alava;84;1982;0;0
13360;Alava;84;0;848;0
13361;Alava;84;0;0;1134
13362;Asturias;84;8661;0;0
13363;Asturias;84;0;3269;0
13364;Asturias;84;0;0;5392
13365;Avila;84;1476;0;0
13366;Avila;84;0;635;0
13367;Avila;84;0;0;841
13368;Badajoz;84;4395;0;0
13369;Badajoz;84;0;1743;0
13370;Badajoz;84;0;0;2652
13371;Balears_Illes;84;5004;0;0
13372;Balears_Illes;84;0;1973;0
13373;Balears_Illes;84;0;0;3031
13374;Barcelona;84;32380;0;0
13375;Barcelona;84;0;12608;0
13376;Barcelona;84;0;0;19772
13377;Bizkaia;84;8588;0;0
13378;Bizkaia;84;0;3305;0
13379;Bizkaia;84;0;0;5283
13380;Burgos;84;2743;0;0
13381;Burgos;84;0;1104;0
13382;Burgos;84;0;0;1639
13383;Caceres;84;3292;0;0
13384;Caceres;84;0;1345;0
13385;Caceres;84;0;0;1947
13386;Cadiz;84;5436;0;0
13387;Cadiz;84;0;2206;0
13388;Cadiz;84;0;0;3230
13389;Cantabria;84;3925;0;0
13390;Cantabria;84;0;1499;0
13391;Cantabria;84;0;0;2426
13392;Castellon;84;3490;0;0
13393;Castellon;84;0;1441;0
13394;Castellon;84;0;0;2049
13395;Ciudad_Real;84;3563;0;0
13396;Ciudad_Real;84;0;1428;0
13397;Ciudad_Real;84;0;0;2135
13398;Cordoba;84;5193;0;0
13399;Cordoba;84;0;2009;0
13400;Cordoba;84;0;0;3183
13401;Coru?a;84;9018;0;0
13402;Coru?a;84;0;3471;0
13403;Coru?a;84;0;0;5547
13404;Cuenca;84;1895;0;0
13405;Cuenca;84;0;829;0
13406;Cuenca;84;0;0;1066
13407;Gipuzkoa;84;4843;0;0
13408;Gipuzkoa;84;0;1856;0
13409;Gipuzkoa;84;0;0;2988
13410;Girona;84;4105;0;0
13411;Girona;84;0;1702;0
13412;Girona;84;0;0;2403
13413;Granada;84;5260;0;0
13414;Granada;84;0;2149;0
13415;Granada;84;0;0;3111
13416;Guadalajara;84;1341;0;0
13417;Guadalajara;84;0;588;0
13418;Guadalajara;84;0;0;753
13419;Huelva;84;2859;0;0
13420;Huelva;84;0;1092;0
13421;Huelva;84;0;0;1767
13422;Huesca;84;1744;0;0
13423;Huesca;84;0;732;0
13424;Huesca;84;0;0;1012
13425;Jaen;84;4393;0;0
13426;Jaen;84;0;1768;0
13427;Jaen;84;0;0;2625
13428;Leon;84;4652;0;0
13429;Leon;84;0;1903;0
13430;Leon;84;0;0;2749
13431;Lleida;84;2826;0;0
13432;Lleida;84;0;1150;0
13433;Lleida;84;0;0;1676
13434;Lugo;84;3620;0;0
13435;Lugo;84;0;1474;0
13436;Lugo;84;0;0;2146
13437;Madrid;84;34056;0;0
13438;Madrid;84;0;12918;0
13439;Madrid;84;0;0;21138
13440;Malaga;84;7260;0;0
13441;Malaga;84;0;2995;0
13442;Malaga;84;0;0;4265
13443;Murcia;84;6986;0;0
13444;Murcia;84;0;2799;0
13445;Murcia;84;0;0;4187
13446;Navarra;84;3850;0;0
13447;Navarra;84;0;1596;0
13448;Navarra;84;0;0;2254
13449;Ourense;84;3589;0;0
13450;Ourense;84;0;1428;0
13451;Ourense;84;0;0;2162
13452;Palencia;84;1346;0;0
13453;Palencia;84;0;515;0
13454;Palencia;84;0;0;831
13455;Palmas;84;4402;0;0
13456;Palmas;84;0;1800;0
13457;Palmas;84;0;0;2602
13458;Pontevedra;84;6494;0;0
13459;Pontevedra;84;0;2392;0
13460;Pontevedra;84;0;0;4103
13461;Rioja;84;2121;0;0
13462;Rioja;84;0;852;0
13463;Rioja;84;0;0;1269
13464;Salamanca;84;3045;0;0
13465;Salamanca;84;0;1259;0
13466;Salamanca;84;0;0;1786
13467;Santa_Cruz_de_Tenerife;84;4903;0;0
13468;Santa_Cruz_de_Tenerife;84;0;2017;0
13469;Santa_Cruz_de_Tenerife;84;0;0;2885
13470;Segovia;84;1291;0;0
13471;Segovia;84;0;539;0
13472;Segovia;84;0;0;752
13473;Sevilla;84;9250;0;0
13474;Sevilla;84;0;3465;0
13475;Sevilla;84;0;0;5785
13476;Soria;84;874;0;0
13477;Soria;84;0;375;0
13478;Soria;84;0;0;499
13479;Tarragona;84;4381;0;0
13480;Tarragona;84;0;1795;0
13481;Tarragona;84;0;0;2586
13482;Teruel;84;1350;0;0
13483;Teruel;84;0;586;0
13484;Teruel;84;0;0;764
13485;Toledo;84;4131;0;0
13486;Toledo;84;0;1760;0
13487;Toledo;84;0;0;2371
13488;Valencia;84;14474;0;0
13489;Valencia;84;0;5621;0
13490;Valencia;84;0;0;8853
13491;Valladolid;84;3348;0;0
13492;Valladolid;84;0;1366;0
13493;Valladolid;84;0;0;1981
13494;Zamora;84;2045;0;0
13495;Zamora;84;0;862;0
13496;Zamora;84;0;0;1182
13497;Zaragoza;84;6663;0;0
13498;Zaragoza;84;0;2658;0
13499;Zaragoza;84;0;0;4005
13500;Ceuta;84;266;0;0
13501;Ceuta;84;0;105;0
13502;Ceuta;84;0;0;161
